run_date,city,platform,campaign_type,sub_metric,D1,LMTD,LM,MTD,MTD_vs_LMTD,PROJECTED,L7D,LL7D
2026-04-10,Chandigarh,Google,Google - PMAX,SPEND,5385.69,64120.19,174669.59,59996.37,-6.4,179989.11,42979.86,41764.68
2026-04-10,Chandigarh,Google,Google - PMAX,CLICKS,4330,70214,176189,47145,-32.9,141435,35964,18024
2026-04-10,Chandigarh,Google,Google - PMAX,CPC,1.24,0.91,0.99,1.27,,,1.2,2.32
2026-04-10,Chandigarh,Google,Google - UACi,SPEND,3071.75,26498.02,77388.22,27109.73,2.3,81329.19,19554.21,16590.84
2026-04-10,Chandigarh,Google,Google - UACi,CLICKS,276,3153,8452,2620,-16.9,7860,1839,1818
2026-04-10,Chandigarh,Google,Google - UACi,CPC,11.13,8.4,9.16,10.35,,,10.63,9.13
2026-04-10,Chandigarh,Google,Google - UACe,SPEND,2464.18,27498.09,84063.1,31872.39,15.9,95617.17,23464.92,17811.87
2026-04-10,Chandigarh,Google,Google - UACe,CLICKS,539,5851,18800,6539,11.8,19617,4912,3459
2026-04-10,Chandigarh,Google,Google - UACe,CPC,4.57,4.7,4.47,4.87,,,4.78,5.15
2026-04-10,Chandigarh,Google,Google - Search,SPEND,1718.29,12882.36,44198.48,15882.88,23.3,47648.64,11193.67,10480.06
2026-04-10,Chandigarh,Google,Google - Search,CLICKS,312,3280,10844,3908,19.1,11724,2767,2447
2026-04-10,Chandigarh,Google,Google - Search,CPC,5.51,3.93,4.08,4.06,,,4.05,4.28
2026-04-10,Chandigarh,Google,Google - Total,SPEND,12639.91,130998.65,380319.39,134861.37,2.9,404584.11,97192.67,86647.46
2026-04-10,Chandigarh,Google,Google - Total,CLICKS,5457,82498,214285,60212,-27.0,180636,45482,25748
2026-04-10,Chandigarh,Google,Google - Total,CPC,2.32,1.59,1.77,2.24,,,2.14,3.37
2026-04-10,Chandigarh,Meta,Facebook - Catalog,SPEND,11460.11,118925.91,382166.48,125287.05,5.3,375861.15,87607.5,88047.05
2026-04-10,Chandigarh,Meta,Facebook - Catalog,CLICKS,1897,21748,63674,21150,-2.7,63450,15046,14246
2026-04-10,Chandigarh,Meta,Facebook - Catalog,CPC,6.04,5.47,6.0,5.92,,,5.82,6.18
2026-04-10,Chandigarh,Meta,Facebook - Conversion,SPEND,2701.72,28571.08,91232.04,31605.06,10.6,94815.18,22208.24,21175.31
2026-04-10,Chandigarh,Meta,Facebook - Conversion,CLICKS,293,2267,7021,2773,22.3,8319,1927,1865
2026-04-10,Chandigarh,Meta,Facebook - Conversion,CPC,9.22,12.6,12.99,11.4,,,11.52,11.35
2026-04-10,Chandigarh,Meta,Facebook - Total,SPEND,14161.83,147496.99,473398.52,156892.11,6.4,470676.33,109815.74,109222.36
2026-04-10,Chandigarh,Meta,Facebook - Total,CLICKS,2190,24015,70695,23923,-0.4,71769,16973,16111
2026-04-10,Chandigarh,Meta,Facebook - Total,CPC,6.47,6.14,6.7,6.56,,,6.47,6.78
2026-04-10,Chennai,Google,Google - PMAX,SPEND,12965.76,149402.64,549420.83,193178.92,29.3,579536.76,131933.71,146553.44
2026-04-10,Chennai,Google,Google - PMAX,CLICKS,9769,107694,548963,144674,34.3,434022,94008,140993
2026-04-10,Chennai,Google,Google - PMAX,CPC,1.33,1.39,1.0,1.34,,,1.4,1.04
2026-04-10,Chennai,Google,Google - UACi,SPEND,7942.17,65553.63,199761.18,76354.0,16.5,229062.0,55067.78,45014.56
2026-04-10,Chennai,Google,Google - UACi,CLICKS,878,8290,24386,8687,4.8,26061,6356,5254
2026-04-10,Chennai,Google,Google - UACi,CPC,9.05,7.91,8.19,8.79,,,8.66,8.57
2026-04-10,Chennai,Google,Google - UACe,SPEND,5038.28,24060.21,85144.64,56074.0,133.1,168222.0,44142.79,29595.94
2026-04-10,Chennai,Google,Google - UACe,CLICKS,1509,3828,13839,12888,236.7,38664,11235,4396
2026-04-10,Chennai,Google,Google - UACe,CPC,3.34,6.29,6.15,4.35,,,3.93,6.73
2026-04-10,Chennai,Google,Google - Search,SPEND,1355.91,0,0,8713.42,,26140.26,8713.42,0
2026-04-10,Chennai,Google,Google - Search,CLICKS,464,0,0,1562,,4686,1562,0
2026-04-10,Chennai,Google,Google - Search,CPC,2.92,0.0,0.0,5.58,,,5.58,0.0
2026-04-10,Chennai,Google,Google - Total,SPEND,27302.13,239016.48,834326.65,334320.34,39.9,1002961.02,239857.7,221163.93
2026-04-10,Chennai,Google,Google - Total,CLICKS,12620,119812,587188,167811,40.1,503433,113161,150643
2026-04-10,Chennai,Google,Google - Total,CPC,2.16,1.99,1.42,1.99,,,2.12,1.47
2026-04-10,Chennai,Meta,Facebook - Catalog,SPEND,20352.76,103206.67,407118.23,212490.84,105.9,637472.52,149913.26,142218.16
2026-04-10,Chennai,Meta,Facebook - Catalog,CLICKS,5990,23235,102815,59196,154.8,177588,42135,39075
2026-04-10,Chennai,Meta,Facebook - Catalog,CPC,3.4,4.44,3.96,3.59,,,3.56,3.64
2026-04-10,Chennai,Meta,Facebook - Conversion,SPEND,6460.78,35690.81,124317.29,69011.36,93.4,207034.08,50310.74,40170.76
2026-04-10,Chennai,Meta,Facebook - Conversion,CLICKS,768,2622,9331,6320,141.0,18960,4666,3471
2026-04-10,Chennai,Meta,Facebook - Conversion,CPC,8.41,13.61,13.32,10.92,,,10.78,11.57
2026-04-10,Chennai,Meta,Facebook - Total,SPEND,26813.54,138897.48,531435.52,281502.2,102.7,844506.6,200224.0,182388.92
2026-04-10,Chennai,Meta,Facebook - Total,CLICKS,6758,25857,112146,65516,153.4,196548,46801,42546
2026-04-10,Chennai,Meta,Facebook - Total,CPC,3.97,5.37,4.74,4.3,,,4.28,4.29
2026-04-10,Coimbatore,Google,Google - PMAX,SPEND,4141.99,52435.84,168065.86,55651.45,6.1,166954.35,39688.81,36975.71
2026-04-10,Coimbatore,Google,Google - PMAX,CLICKS,2381,56628,170797,35981,-36.5,107943,26308,32312
2026-04-10,Coimbatore,Google,Google - PMAX,CPC,1.74,0.93,0.98,1.55,,,1.51,1.14
2026-04-10,Coimbatore,Google,Google - UACi,SPEND,786.86,8867.21,24523.89,6739.79,-24.0,20219.37,4526.09,4330.06
2026-04-10,Coimbatore,Google,Google - UACi,CLICKS,115,1562,4412,1086,-30.5,3258,730,786
2026-04-10,Coimbatore,Google,Google - UACi,CPC,6.84,5.68,5.56,6.21,,,6.2,5.51
2026-04-10,Coimbatore,Google,Google - UACe,SPEND,871.48,9803.36,32522.1,12875.83,31.3,38627.49,10146.83,7251.55
2026-04-10,Coimbatore,Google,Google - UACe,CLICKS,259,3200,11175,4071,27.2,12213,3338,2248
2026-04-10,Coimbatore,Google,Google - UACe,CPC,3.36,3.06,2.91,3.16,,,3.04,3.23
2026-04-10,Coimbatore,Google,Google - Search,SPEND,0,2629.5,2629.5,0,-100.0,0.0,0,0
2026-04-10,Coimbatore,Google,Google - Search,CLICKS,0,688,688,0,-100.0,0,0,0
2026-04-10,Coimbatore,Google,Google - Search,CPC,0.0,3.82,3.82,0.0,,,0.0,0.0
2026-04-10,Coimbatore,Google,Google - Total,SPEND,5800.32,73735.91,227741.35,75267.08,2.1,225801.24,54361.73,48557.31
2026-04-10,Coimbatore,Google,Google - Total,CLICKS,2755,62078,187072,41138,-33.7,123414,30376,35346
2026-04-10,Coimbatore,Google,Google - Total,CPC,2.11,1.19,1.22,1.83,,,1.79,1.37
2026-04-10,Coimbatore,Meta,Facebook - Catalog,SPEND,4151.91,34030.14,92623.12,44059.66,29.5,132178.98,32718.77,22442.34
2026-04-10,Coimbatore,Meta,Facebook - Catalog,CLICKS,972,7677,22537,10674,39.0,32022,8029,5387
2026-04-10,Coimbatore,Meta,Facebook - Catalog,CPC,4.27,4.43,4.11,4.13,,,4.08,4.17
2026-04-10,Coimbatore,Meta,Facebook - Conversion,SPEND,2749.04,13281.02,41418.58,27201.95,104.8,81605.85,20674.75,12085.8
2026-04-10,Coimbatore,Meta,Facebook - Conversion,CLICKS,288,1043,3237,2431,133.1,7293,1876,1038
2026-04-10,Coimbatore,Meta,Facebook - Conversion,CPC,9.55,12.73,12.8,11.19,,,11.02,11.64
2026-04-10,Coimbatore,Meta,Facebook - Total,SPEND,6900.95,47311.16,134041.7,71261.61,50.6,213784.83,53393.52,34528.14
2026-04-10,Coimbatore,Meta,Facebook - Total,CLICKS,1260,8720,25774,13105,50.3,39315,9905,6425
2026-04-10,Coimbatore,Meta,Facebook - Total,CPC,5.48,5.43,5.2,5.44,,,5.39,5.37
2026-04-10,Delhi NCR,Google,Google - PMAX,SPEND,22104.55,275539.65,830043.5,279251.48,1.3,837754.44,180834.69,214424.45
2026-04-10,Delhi NCR,Google,Google - PMAX,CLICKS,16742,66225,729000,180862,173.1,542586,124002,124145
2026-04-10,Delhi NCR,Google,Google - PMAX,CPC,1.32,4.16,1.14,1.54,,,1.46,1.73
2026-04-10,Delhi NCR,Google,Google - UACi,SPEND,26994.19,155809.19,459171.56,192360.29,23.5,577080.87,139729.35,106446.67
2026-04-10,Delhi NCR,Google,Google - UACi,CLICKS,2985,16472,49717,21955,33.3,65865,15891,12345
2026-04-10,Delhi NCR,Google,Google - UACi,CPC,9.04,9.46,9.24,8.76,,,8.79,8.62
2026-04-10,Delhi NCR,Google,Google - UACe,SPEND,31407.78,177341.21,578785.55,304633.47,71.8,913900.41,235232.49,160768.39
2026-04-10,Delhi NCR,Google,Google - UACe,CLICKS,7189,39143,134459,65615,67.6,196845,50110,36387
2026-04-10,Delhi NCR,Google,Google - UACe,CPC,4.37,4.53,4.3,4.64,,,4.69,4.42
2026-04-10,Delhi NCR,Google,Google - Search,SPEND,10885.36,82306.22,309358.32,110920.9,34.8,332762.7,79886.83,79849.02
2026-04-10,Delhi NCR,Google,Google - Search,CLICKS,2472,18770,69637,27737,47.8,83211,19863,17260
2026-04-10,Delhi NCR,Google,Google - Search,CPC,4.4,4.38,4.44,4.0,,,4.02,4.63
2026-04-10,Delhi NCR,Google,Google - Total,SPEND,91391.88,690996.27,2177358.93,887166.14,28.4,2661498.42,635683.36,561488.53
2026-04-10,Delhi NCR,Google,Google - Total,CLICKS,29388,140610,982813,296169,110.6,888507,209866,190137
2026-04-10,Delhi NCR,Google,Google - Total,CPC,3.11,4.91,2.22,3.0,,,3.03,2.95
2026-04-10,Delhi NCR,Meta,Facebook - Catalog,SPEND,66763.38,679943.0,2599555.95,808433.78,18.9,2425301.34,547181.81,644534.76
2026-04-10,Delhi NCR,Meta,Facebook - Catalog,CLICKS,19097,168321,610123,209101,24.2,627303,147244,155834
2026-04-10,Delhi NCR,Meta,Facebook - Catalog,CPC,3.5,4.04,4.26,3.87,,,3.72,4.14
2026-04-10,Delhi NCR,Meta,Facebook - Conversion,SPEND,37720.05,304566.53,997600.2,343530.54,12.8,1030591.62,247999.39,215863.49
2026-04-10,Delhi NCR,Meta,Facebook - Conversion,CLICKS,6064,22001,71516,36380,65.4,109140,27125,19791
2026-04-10,Delhi NCR,Meta,Facebook - Conversion,CPC,6.22,13.84,13.95,9.44,,,9.14,10.91
2026-04-10,Delhi NCR,Meta,Facebook - Total,SPEND,104483.43,984509.53,3597156.15,1151964.32,17.0,3455892.96,795181.2,860398.25
2026-04-10,Delhi NCR,Meta,Facebook - Total,CLICKS,25161,190322,681639,245481,29.0,736443,174369,175625
2026-04-10,Delhi NCR,Meta,Facebook - Total,CPC,4.15,5.17,5.28,4.69,,,4.56,4.9
2026-04-10,Hyderabad,Google,Google - PMAX,SPEND,6734.45,51460.5,259674.79,91273.54,77.4,273820.62,59548.71,72767.04
2026-04-10,Hyderabad,Google,Google - PMAX,CLICKS,4497,29740,168416,96810,225.5,290430,69223,48992
2026-04-10,Hyderabad,Google,Google - PMAX,CPC,1.5,1.73,1.54,0.94,,,0.86,1.49
2026-04-10,Hyderabad,Google,Google - UACi,SPEND,7024.2,40042.07,121186.34,47658.38,19.0,142975.14,34437.09,27632.19
2026-04-10,Hyderabad,Google,Google - UACi,CLICKS,722,4526,14396,5416,19.7,16248,3870,3360
2026-04-10,Hyderabad,Google,Google - UACi,CPC,9.73,8.85,8.42,8.8,,,8.9,8.22
2026-04-10,Hyderabad,Google,Google - UACe,SPEND,2866.5,19769.6,58626.76,40528.34,105.0,121585.02,30721.24,22578.66
2026-04-10,Hyderabad,Google,Google - UACe,CLICKS,529,3395,11286,9229,171.8,27687,7254,4521
2026-04-10,Hyderabad,Google,Google - UACe,CPC,5.42,5.82,5.19,4.39,,,4.24,4.99
2026-04-10,Hyderabad,Google,Google - Search,SPEND,2429.79,13119.92,57747.15,20719.67,57.9,62159.01,14142.48,18450.72
2026-04-10,Hyderabad,Google,Google - Search,CLICKS,776,5169,18957,7980,54.4,23940,5727,5519
2026-04-10,Hyderabad,Google,Google - Search,CPC,3.13,2.54,3.05,2.6,,,2.47,3.34
2026-04-10,Hyderabad,Google,Google - Total,SPEND,19054.95,124392.09,497235.05,200179.93,60.9,600539.79,138849.52,141428.62
2026-04-10,Hyderabad,Google,Google - Total,CLICKS,6524,42830,213055,119435,178.9,358305,86074,62392
2026-04-10,Hyderabad,Google,Google - Total,CPC,2.92,2.9,2.33,1.68,,,1.61,2.27
2026-04-10,Hyderabad,Meta,Facebook - Catalog,SPEND,10740.93,92557.07,303626.44,116462.58,25.8,349387.74,82233.73,80265.81
2026-04-10,Hyderabad,Meta,Facebook - Catalog,CLICKS,2783,22373,74028,26778,19.7,80334,19457,16885
2026-04-10,Hyderabad,Meta,Facebook - Catalog,CPC,3.86,4.14,4.1,4.35,,,4.23,4.75
2026-04-10,Hyderabad,Meta,Facebook - Conversion,SPEND,5252.74,38126.13,116804.6,52161.93,36.8,156485.79,38443.67,29216.47
2026-04-10,Hyderabad,Meta,Facebook - Conversion,CLICKS,562,2614,7821,4161,59.2,12483,3139,2073
2026-04-10,Hyderabad,Meta,Facebook - Conversion,CPC,9.35,14.59,14.93,12.54,,,12.25,14.09
2026-04-10,Hyderabad,Meta,Facebook - Total,SPEND,15993.67,130683.2,420431.04,168624.51,29.0,505873.53,120677.4,109482.28
2026-04-10,Hyderabad,Meta,Facebook - Total,CLICKS,3345,24987,81849,30939,23.8,92817,22596,18958
2026-04-10,Hyderabad,Meta,Facebook - Total,CPC,4.78,5.23,5.14,5.45,,,5.34,5.77
2026-04-10,Indore,Google,Google - PMAX,SPEND,1861.05,20434.89,60774.97,22010.88,7.7,66032.64,14118.39,13906.45
2026-04-10,Indore,Google,Google - PMAX,CLICKS,2434,12690,87437,25355,99.8,76065,15978,21821
2026-04-10,Indore,Google,Google - PMAX,CPC,0.76,1.61,0.7,0.87,,,0.88,0.64
2026-04-10,Indore,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Indore,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Indore,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Indore,Google,Google - UACe,SPEND,625.21,0,0,6440.1,,19320.3,6440.1,0
2026-04-10,Indore,Google,Google - UACe,CLICKS,198,0,0,2105,,6315,2105,0
2026-04-10,Indore,Google,Google - UACe,CPC,3.16,0.0,0.0,3.06,,,3.06,0.0
2026-04-10,Indore,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Indore,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Indore,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Indore,Google,Google - Total,SPEND,2486.26,20434.89,60774.97,28450.98,39.2,85352.94,20558.49,13906.45
2026-04-10,Indore,Google,Google - Total,CLICKS,2632,12690,87437,27460,116.4,82380,18083,21821
2026-04-10,Indore,Google,Google - Total,CPC,0.94,1.61,0.7,1.04,,,1.14,0.64
2026-04-10,Indore,Meta,Facebook - Catalog,SPEND,3656.82,24372.91,70993.85,37511.12,53.9,112533.36,27626.18,18645.11
2026-04-10,Indore,Meta,Facebook - Catalog,CLICKS,1079,9262,26330,11755,26.9,35265,8609,6170
2026-04-10,Indore,Meta,Facebook - Catalog,CPC,3.39,2.63,2.7,3.19,,,3.21,3.02
2026-04-10,Indore,Meta,Facebook - Conversion,SPEND,894.97,8595.95,26914.68,9180.27,6.8,27540.81,6456.48,6049.21
2026-04-10,Indore,Meta,Facebook - Conversion,CLICKS,110,1026,2918,947,-7.7,2841,692,556
2026-04-10,Indore,Meta,Facebook - Conversion,CPC,8.14,8.38,9.22,9.69,,,9.33,10.88
2026-04-10,Indore,Meta,Facebook - Total,SPEND,4551.79,32968.86,97908.53,46691.39,41.6,140074.17,34082.66,24694.32
2026-04-10,Indore,Meta,Facebook - Total,CLICKS,1189,10288,29248,12702,23.5,38106,9301,6726
2026-04-10,Indore,Meta,Facebook - Total,CPC,3.83,3.2,3.35,3.68,,,3.66,3.67
2026-04-10,Jaipur,Google,Google - PMAX,SPEND,3289.34,22872.52,91553.07,35608.67,55.7,106826.01,24472.23,25008.05
2026-04-10,Jaipur,Google,Google - PMAX,CLICKS,1221,19073,41577,52445,175.0,157335,23379,34578
2026-04-10,Jaipur,Google,Google - PMAX,CPC,2.69,1.2,2.2,0.68,,,1.05,0.72
2026-04-10,Jaipur,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Jaipur,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Jaipur,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Jaipur,Google,Google - UACe,SPEND,373.62,0,0,5351.42,,16054.26,5351.42,0
2026-04-10,Jaipur,Google,Google - UACe,CLICKS,87,0,0,2056,,6168,2056,0
2026-04-10,Jaipur,Google,Google - UACe,CPC,4.29,0.0,0.0,2.6,,,2.6,0.0
2026-04-10,Jaipur,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Jaipur,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Jaipur,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Jaipur,Google,Google - Total,SPEND,3662.97,22872.52,91553.07,40960.08,79.1,122880.24,29823.64,25008.05
2026-04-10,Jaipur,Google,Google - Total,CLICKS,1308,19073,41577,54501,185.7,163503,25435,34578
2026-04-10,Jaipur,Google,Google - Total,CPC,2.8,1.2,2.2,0.75,,,1.17,0.72
2026-04-10,Jaipur,Meta,Facebook - Catalog,SPEND,7370.49,41961.75,216977.39,82413.01,96.4,247239.03,53376.5,76521.96
2026-04-10,Jaipur,Meta,Facebook - Catalog,CLICKS,2307,12840,61674,22921,78.5,68763,14986,21497
2026-04-10,Jaipur,Meta,Facebook - Catalog,CPC,3.19,3.27,3.52,3.6,,,3.56,3.56
2026-04-10,Jaipur,Meta,Facebook - Conversion,SPEND,2479.03,19669.9,72465.1,27824.86,41.5,83474.58,18052.49,23337.8
2026-04-10,Jaipur,Meta,Facebook - Conversion,CLICKS,284,1770,6135,2290,29.4,6870,1522,1809
2026-04-10,Jaipur,Meta,Facebook - Conversion,CPC,8.73,11.11,11.81,12.15,,,11.86,12.9
2026-04-10,Jaipur,Meta,Facebook - Total,SPEND,9849.52,61631.65,289442.49,110237.87,78.9,330713.61,71428.99,99859.76
2026-04-10,Jaipur,Meta,Facebook - Total,CLICKS,2591,14610,67809,25211,72.6,75633,16508,23306
2026-04-10,Jaipur,Meta,Facebook - Total,CPC,3.8,4.22,4.27,4.37,,,4.33,4.28
2026-04-10,Kochi,Google,Google - PMAX,SPEND,4468.05,66021.77,188005.9,64824.89,-1.8,194474.67,41173.05,45317.57
2026-04-10,Kochi,Google,Google - PMAX,CLICKS,3183,61563,132302,55277,-10.2,165831,32309,43318
2026-04-10,Kochi,Google,Google - PMAX,CPC,1.4,1.07,1.42,1.17,,,1.27,1.05
2026-04-10,Kochi,Google,Google - UACi,SPEND,928.02,5536.48,5536.48,2433.14,-56.1,7299.42,2433.14,0
2026-04-10,Kochi,Google,Google - UACi,CLICKS,95,453,453,282,-37.7,846,282,0
2026-04-10,Kochi,Google,Google - UACi,CPC,9.77,12.22,12.22,8.63,,,8.63,0.0
2026-04-10,Kochi,Google,Google - UACe,SPEND,1730.76,13840.54,44771.88,20594.91,48.8,61784.73,16286.96,10742.2
2026-04-10,Kochi,Google,Google - UACe,CLICKS,657,5957,20471,7120,19.5,21360,5295,4858
2026-04-10,Kochi,Google,Google - UACe,CPC,2.63,2.32,2.19,2.89,,,3.08,2.21
2026-04-10,Kochi,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Kochi,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Kochi,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Kochi,Google,Google - Total,SPEND,7126.83,85398.79,238314.26,87852.94,2.9,263558.82,59893.15,56059.76
2026-04-10,Kochi,Google,Google - Total,CLICKS,3935,67973,153226,62679,-7.8,188037,37886,48176
2026-04-10,Kochi,Google,Google - Total,CPC,1.81,1.26,1.56,1.4,,,1.58,1.16
2026-04-10,Kochi,Meta,Facebook - Catalog,SPEND,6740.37,72783.14,228291.21,74136.01,1.9,222408.03,52051.33,51381.08
2026-04-10,Kochi,Meta,Facebook - Catalog,CLICKS,1078,9747,30167,10811,10.9,32433,7880,6817
2026-04-10,Kochi,Meta,Facebook - Catalog,CPC,6.25,7.47,7.57,6.86,,,6.61,7.54
2026-04-10,Kochi,Meta,Facebook - Conversion,SPEND,3933.07,24368.94,78683.51,39155.96,60.7,117467.88,28904.59,19780.96
2026-04-10,Kochi,Meta,Facebook - Conversion,CLICKS,752,2143,7090,5451,154.4,16353,4078,2482
2026-04-10,Kochi,Meta,Facebook - Conversion,CPC,5.23,11.37,11.1,7.18,,,7.09,7.97
2026-04-10,Kochi,Meta,Facebook - Total,SPEND,10673.44,97152.08,306974.72,113291.97,16.6,339875.91,80955.92,71162.04
2026-04-10,Kochi,Meta,Facebook - Total,CLICKS,1830,11890,37257,16262,36.8,48786,11958,9299
2026-04-10,Kochi,Meta,Facebook - Total,CPC,5.83,8.17,8.24,6.97,,,6.77,7.65
2026-04-10,Kolkata,Google,Google - PMAX,SPEND,2957.89,43185.85,138126.72,44708.16,3.5,134124.48,31181.78,31267.53
2026-04-10,Kolkata,Google,Google - PMAX,CLICKS,2640,23834,74407,51403,115.7,154209,39405,28905
2026-04-10,Kolkata,Google,Google - PMAX,CPC,1.12,1.81,1.86,0.87,,,0.79,1.08
2026-04-10,Kolkata,Google,Google - UACi,SPEND,7177.96,26532.62,77433.74,33308.58,25.5,99925.74,25082.8,17294.52
2026-04-10,Kolkata,Google,Google - UACi,CLICKS,558,2583,7539,3002,16.2,9006,2274,1630
2026-04-10,Kolkata,Google,Google - UACi,CPC,12.86,10.27,10.27,11.1,,,11.03,10.61
2026-04-10,Kolkata,Google,Google - UACe,SPEND,2446.3,22194.6,66872.03,30355.43,36.8,91066.29,22854.53,14904.25
2026-04-10,Kolkata,Google,Google - UACe,CLICKS,569,4616,14709,6628,43.6,19884,4938,3414
2026-04-10,Kolkata,Google,Google - UACe,CPC,4.3,4.81,4.55,4.58,,,4.63,4.37
2026-04-10,Kolkata,Google,Google - Search,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Kolkata,Google,Google - Search,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Kolkata,Google,Google - Search,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Kolkata,Google,Google - Total,SPEND,12582.16,91913.08,282432.49,108372.17,17.9,325116.51,79119.12,63466.3
2026-04-10,Kolkata,Google,Google - Total,CLICKS,3767,31033,96655,61033,96.7,183099,46617,33949
2026-04-10,Kolkata,Google,Google - Total,CPC,3.34,2.96,2.92,1.78,,,1.7,1.87
2026-04-10,Kolkata,Meta,Facebook - Catalog,SPEND,7737.21,72821.9,230148.1,83480.77,14.6,250442.31,58554.67,54889.53
2026-04-10,Kolkata,Meta,Facebook - Catalog,CLICKS,1727,16562,53426,19855,19.9,59565,14268,12301
2026-04-10,Kolkata,Meta,Facebook - Catalog,CPC,4.48,4.4,4.31,4.2,,,4.1,4.46
2026-04-10,Kolkata,Meta,Facebook - Conversion,SPEND,3921.75,17076.03,53230.76,37736.37,121.0,113209.11,28691.45,16112.47
2026-04-10,Kolkata,Meta,Facebook - Conversion,CLICKS,815,1990,5872,5822,192.6,17466,4502,2109
2026-04-10,Kolkata,Meta,Facebook - Conversion,CPC,4.81,8.58,9.07,6.48,,,6.37,7.64
2026-04-10,Kolkata,Meta,Facebook - Total,SPEND,11658.96,89897.93,283378.86,121217.14,34.8,363651.42,87246.12,71002.0
2026-04-10,Kolkata,Meta,Facebook - Total,CLICKS,2542,18552,59298,25677,38.4,77031,18770,14410
2026-04-10,Kolkata,Meta,Facebook - Total,CPC,4.59,4.85,4.78,4.72,,,4.65,4.93
2026-04-10,Lucknow,Google,Google - PMAX,SPEND,7412.93,75612.03,235332.32,84943.51,12.3,254830.53,55419.15,67872.31
2026-04-10,Lucknow,Google,Google - PMAX,CLICKS,12602,33880,211373,107449,217.1,322347,68509,101401
2026-04-10,Lucknow,Google,Google - PMAX,CPC,0.59,2.23,1.11,0.79,,,0.81,0.67
2026-04-10,Lucknow,Google,Google - UACi,SPEND,0,0,0,0,,0.0,0,0
2026-04-10,Lucknow,Google,Google - UACi,CLICKS,0,0,0,0,,0,0,0
2026-04-10,Lucknow,Google,Google - UACi,CPC,0.0,0.0,0.0,0.0,,,0.0,0.0
2026-04-10,Lucknow,Google,Google - UACe,SPEND,404.27,0,0,5177.61,,15532.83,5177.61,0
2026-04-10,Lucknow,Google,Google - UACe,CLICKS,88,0,0,1946,,5838,1946,0
2026-04-10,Lucknow,Google,Google - UACe,CPC,4.59,0.0,0.0,2.66,,,2.66,0.0
2026-04-10,Lucknow,Google,Google - Search,SPEND,1614.75,15869.31,53454.65,18692.46,17.8,56077.38,13099.6,12491.36
2026-04-10,Lucknow,Google,Google - Search,CLICKS,512,4313,15083,5926,37.4,17778,4233,3859
2026-04-10,Lucknow,Google,Google - Search,CPC,3.15,3.68,3.54,3.15,,,3.09,3.24
2026-04-10,Lucknow,Google,Google - Total,SPEND,9431.96,91481.34,288786.97,108813.58,18.9,326440.74,73696.36,80363.67
2026-04-10,Lucknow,Google,Google - Total,CLICKS,13202,38193,226456,115321,201.9,345963,74688,105260
2026-04-10,Lucknow,Google,Google - Total,CPC,0.71,2.4,1.28,0.94,,,0.99,0.76
2026-04-10,Lucknow,Meta,Facebook - Catalog,SPEND,8404.02,82677.98,290439.66,96290.87,16.5,288872.61,66624.22,70084.33
2026-04-10,Lucknow,Meta,Facebook - Catalog,CLICKS,2603,24055,83205,27456,14.1,82368,19599,18665
2026-04-10,Lucknow,Meta,Facebook - Catalog,CPC,3.23,3.44,3.49,3.51,,,3.4,3.75
2026-04-10,Lucknow,Meta,Facebook - Conversion,SPEND,4917.95,28208.82,88475.6,48333.52,71.3,145000.56,36021.24,23766.74
2026-04-10,Lucknow,Meta,Facebook - Conversion,CLICKS,632,2953,8817,5375,82.0,16125,4051,2447
2026-04-10,Lucknow,Meta,Facebook - Conversion,CPC,7.78,9.55,10.03,8.99,,,8.89,9.71
2026-04-10,Lucknow,Meta,Facebook - Total,SPEND,13321.97,110886.8,378915.26,144624.39,30.4,433873.17,102645.46,93851.07
2026-04-10,Lucknow,Meta,Facebook - Total,CLICKS,3235,27008,92022,32831,21.6,98493,23650,21112
2026-04-10,Lucknow,Meta,Facebook - Total,CPC,4.12,4.11,4.12,4.41,,,4.34,4.45
